cus_ID,cus_first_name,cus_last_name,cus_age,cus_gender,cus_phone,cus_DOB,cus_email,cus_loyalty_tier,cus_address_line,cus_city,cus_state,cus_postcode,cus_reg_date
25458,Suhaila,binti Hamid,21,Female,019-7913102,2003-03-14,suhaila25458@gmail.com,Gold,"No. 287, Jalan B17",Petaling Jaya,Selangor,46100,2025-01-02
25459,Hannah,binti Hassan,50,Female,010-5913836,1974-07-24,hannah25459@gmail.com,Silver,"No. 75, Jalan D12",Petaling Jaya,Selangor,46200,2025-01-02
25460,Wei Hong,Goh,52,Male,019-4758996,1972-04-16,wei25460@gmail.com,Silver,"No. 210, Jalan B4",Selayang,Selangor,68000,2025-01-02
25461,Nadia,binti Abdullah,19,Female,016-3134996,2005-12-09,nadia25461@gmail.com,Silver,"No. 209, Jalan F11",Klang,Selangor,41250,2025-01-02
25462,Lakshmi,a/p Muniandy,27,Female,018-3352145,1997-04-20,lakshmi25462@gmail.com,Bronze,"No. 214, Jalan F8",Puchong,Selangor,47150,2025-01-02
25463,Divya,a/p Muniandy,55,Female,019-2707613,1969-05-10,divya25463@gmail.com,Bronze,"No. 27, Jalan D9",Puchong,Selangor,47100,2025-01-02
25464,Rohani,binti Hamid,59,Female,017-8931501,1965-11-01,rohani25464@gmail.com,Bronze,"No. 235, Jalan F4",Setapak,Wilayah Persekutuan,53100,2025-01-02
25465,Sharmila,a/p Subramaniam,60,Female,010-7646923,1964-04-17,sharmila25465@gmail.com,Silver,"No. 263, Jalan E7",Gombak,Wilayah Persekutuan,53100,2025-01-02
25466,Siti,binti Hamid,24,Female,019-2645768,2000-05-12,siti25466@gmail.com,Bronze,"No. 146, Jalan C17",Petaling Jaya,Selangor,46000,2025-01-03
25467,Nur Aina,binti Rahman,22,Female,012-4672777,2002-12-02,nur25467@gmail.com,Silver,"No. 157, Jalan A1",Johor Bahru,Johor,81100,2025-01-03
25468,Xin Yi,Yap,49,Female,014-6751545,1975-03-13,xin25468@gmail.com,Bronze,"No. 61, Jalan A9",Johor Bahru,Johor,81100,2025-01-03
25469,Rachel,Chong,58,Female,014-7735713,1966-04-26,rachel25469@gmail.com,Gold,"No. 263, Jalan C13",Melaka,Melaka,75050,2025-01-03
25470,Hannah,binti Rahman,44,Female,018-7956039,1980-04-05,hannah25470@gmail.com,Silver,"No. 247, Jalan E2",Puchong,Selangor,47150,2025-01-03
25471,Wan Ying,Lim,47,Female,019-1107321,1977-08-06,wan25471@gmail.com,Platinum,"No. 216, Jalan D1",Selayang,Selangor,68100,2025-01-03
25472,Emily,Wong,45,Female,010-4610686,1979-08-20,emily25472@gmail.com,Bronze,"No. 20, Jalan D5",Wangsa Maju,Wilayah Persekutuan,53100,2025-01-03
25473,Aisyah,binti Rahman,29,Female,015-7952867,1996-01-03,aisyah25473@gmail.com,Gold,"No. 193, Jalan G12",Kuala Lumpur,Wilayah Persekutuan,50450,2025-01-03
25474,Farah,binti Abdullah,20,Female,017-5104786,2004-07-08,farah25474@gmail.com,Platinum,"No. 90, Jalan D14",Ipoh,Perak,30200,2025-01-03
25475,Pei Shan,Ong,59,Female,017-9237978,1965-09-22,pei25475@gmail.com,Silver,"No. 136, Jalan F1",Kuala Lumpur,Wilayah Persekutuan,50000,2025-01-04
25476,Rohani,binti Ahmad,18,Female,015-3976431,2006-02-20,rohani25476@gmail.com,Silver,"No. 247, Jalan A12",Kuala Lumpur,Wilayah Persekutuan,50000,2025-01-04
25477,Xin Yi,Chin,26,Female,019-9549735,1998-10-29,xin25477@gmail.com,Bronze,"No. 20, Jalan A9",Petaling Jaya,Selangor,47800,2025-01-04
25478,Pei Shan,Ng,26,Female,012-6756484,1998-09-28,pei25478@gmail.com,Silver,"No. 129, Jalan A15",Puchong,Selangor,47190,2025-01-04
25479,Chloe,Wong,48,Female,017-6908226,1976-03-03,chloe25479@gmail.com,Bronze,"No. 207, Jalan D15",Selayang,Selangor,68100,2025-01-04
25480,Nabila,binti Yusof,57,Female,013-7052887,1967-03-05,nabila25480@gmail.com,Bronze,"No. 234, Jalan E15",Johor Bahru,Johor,80300,2025-01-04
25481,Aisyah,binti Abdullah,23,Female,018-2010011,2001-02-19,aisyah25481@gmail.com,Bronze,"No. 125, Jalan A2",Petaling Jaya,Selangor,46100,2025-01-04
25482,Wan Ying,Cheah,47,Female,012-3646791,1977-12-13,wan25482@gmail.com,Bronze,"No. 124, Jalan G10",Melaka,Melaka,75000,2025-01-04
25483,Li Wen,Ng,58,Female,012-9405866,1966-07-18,li25483@gmail.com,Bronze,"No. 284, Jalan F9",Shah Alam,Selangor,40000,2025-01-04
25484,Aina,binti Hamid,18,Female,011-7996553,2006-09-24,aina25484@gmail.com,Bronze,"No. 5, Jalan D10",Shah Alam,Selangor,40460,2025-01-04
25485,Anjali,a/p Subramaniam,32,Female,016-9107946,1992-10-25,anjali25485@gmail.com,Bronze,"No. 92, Jalan C17",Puchong,Selangor,47180,2025-01-04
25486,Priya,a/p Krishnan,57,Female,014-2718425,1967-05-18,priya25486@gmail.com,Silver,"No. 171, Jalan A2",Setapak,Wilayah Persekutuan,53300,2025-01-04
25487,Amelia,binti Ahmad,42,Female,018-5568444,1982-02-28,amelia25487@gmail.com,Silver,"No. 62, Jalan A14",Kuala Lumpur,Wilayah Persekutuan,50450,2025-01-05
25488,Balqis,binti Zainal,41,Female,013-9821017,1983-06-06,balqis25488@gmail.com,Bronze,"No. 189, Jalan B3",Selayang,Selangor,68000,2025-01-05
25489,Nurul Huda,binti Ahmad,56,Female,017-8807203,1968-04-21,nurul25489@gmail.com,Bronze,"No. 140, Jalan D6",Shah Alam,Selangor,40450,2025-01-05
25490,Lakshmi,a/p Ramasamy,35,Female,019-8230902,1989-09-15,lakshmi25490@gmail.com,Bronze,"No. 272, Jalan D16",Klang,Selangor,41050,2025-01-05
25491,Sharmila,a/p Maniam,19,Female,019-9376552,2005-01-28,sharmila25491@gmail.com,Silver,"No. 246, Jalan D15",Klang,Selangor,41200,2025-01-05
25492,Yasmin,binti Yusof,28,Female,014-3629104,1996-06-06,yasmin25492@gmail.com,Platinum,"No. 85, Jalan B8",Puchong,Selangor,47100,2025-01-05
25493,Michelle,Ng,53,Female,015-4433866,1971-09-03,michelle25493@gmail.com,Silver,"No. 275, Jalan C11",Gombak,Wilayah Persekutuan,53000,2025-01-05
25494,Thivya,a/p Krishnan,38,Female,014-8827772,1986-02-28,thivya25494@gmail.com,Gold,"No. 229, Jalan F5",Petaling Jaya,Selangor,47301,2025-01-06
25495,Sharmila,a/p Ramasamy,58,Female,015-1147878,1966-06-26,sharmila25495@gmail.com,Silver,"No. 111, Jalan B8",Petaling Jaya,Selangor,46300,2025-01-06
25496,Nadia,binti Yusof,54,Female,012-6957663,1970-09-19,nadia25496@gmail.com,Bronze,"No. 240, Jalan F8",Shah Alam,Selangor,40000,2025-01-06
25497,Alia,binti Hassan,45,Female,018-2548869,1979-04-07,alia25497@gmail.com,Silver,"No. 180, Jalan A18",Petaling Jaya,Selangor,46200,2025-01-06
25498,Aisyah,binti Ahmad,53,Female,010-5327501,1971-01-11,aisyah25498@gmail.com,Silver,"No. 56, Jalan B5",Shah Alam,Selangor,40160,2025-01-06
25499,Kavitha,a/p Maniam,42,Female,012-1085859,1982-07-25,kavitha25499@gmail.com,Silver,"No. 12, Jalan G9",Johor Bahru,Johor,80200,2025-01-06
25500,Li Wen,Liew,23,Female,012-9468576,2001-03-05,li25500@gmail.com,Bronze,"No. 25, Jalan E1",Klang,Selangor,41300,2025-01-06
25501,Nur Aina,binti Hassan,32,Female,017-7281476,1992-03-10,nur25501@gmail.com,Bronze,"No. 264, Jalan D12",George Town,Pulau Pinang,10450,2025-01-06
25502,Deepa,a/p Maniam,24,Female,013-8588121,2000-08-02,deepa25502@gmail.com,Bronze,"No. 33, Jalan D1",Shah Alam,Selangor,40200,2025-01-06
25503,Lakshmi,a/p Subramaniam,20,Female,012-7206161,2004-03-17,lakshmi25503@gmail.com,Silver,"No. 112, Jalan C13",Klang,Selangor,41050,2025-01-06
25504,Prakash,a/l Muniandy,41,Male,017-1972027,1983-02-20,prakash25504@gmail.com,Bronze,"No. 261, Jalan C15",Puchong,Selangor,47160,2025-01-06
25505,Jasmine,Chin,34,Female,013-6972920,1990-06-02,jasmine25505@gmail.com,Bronze,"No. 134, Jalan A15",Setapak,Wilayah Persekutuan,53200,2025-01-06
25506,Suhaila,binti Ismail,53,Female,019-9525477,1971-07-07,suhaila25506@gmail.com,Silver,"No. 158, Jalan B19",Kuala Lumpur,Wilayah Persekutuan,59000,2025-01-07
25507,Siti,binti Osman,31,Female,012-2149104,1993-12-27,siti25507@gmail.com,Bronze,"No. 82, Jalan E20",Klang,Selangor,41300,2025-01-07
25508,Yasmin,binti Hassan,45,Female,012-3038544,1980-01-06,yasmin25508@gmail.com,Bronze,"No. 240, Jalan G13",George Town,Pulau Pinang,10150,2025-01-07
25509,Izzati,binti Razak,59,Female,010-7168692,1965-10-30,izzati25509@gmail.com,Bronze,"No. 275, Jalan G4",George Town,Pulau Pinang,10350,2025-01-07
25510,Yasmin,binti Ismail,53,Female,018-9882752,1971-04-22,yasmin25510@gmail.com,Bronze,"No. 196, Jalan B14",Melaka,Melaka,75300,2025-01-07
25511,Xin Yi,Ong,47,Female,018-1507599,1977-11-08,xin25511@gmail.com,Bronze,"No. 236, Jalan D7",Melaka,Melaka,75350,2025-01-07
25512,Thivya,a/p Krishnan,31,Female,015-6257964,1993-04-20,thivya25512@gmail.com,Bronze,"No. 252, Jalan F15",Shah Alam,Selangor,40200,2025-01-07
25513,Meena,a/p Krishnan,19,Female,016-6559371,2005-03-24,meena25513@gmail.com,Platinum,"No. 65, Jalan C2",Klang,Selangor,41100,2025-01-07
25514,Kavitha,a/p Muniandy,21,Female,016-8588850,2003-06-21,kavitha25514@gmail.com,Platinum,"No. 77, Jalan B20",Petaling Jaya,Selangor,46100,2025-01-07
25515,Priya,a/p Rajan,47,Female,016-1618598,1977-07-17,priya25515@gmail.com,Bronze,"No. 185, Jalan F19",Selayang,Selangor,68000,2025-01-07
25516,Deepa,a/p Muniandy,34,Female,014-4646206,1990-01-21,deepa25516@gmail.com,Silver,"No. 56, Jalan C6",Setapak,Wilayah Persekutuan,53000,2025-01-07
25517,Kok Wai,Foo,25,Male,016-7278629,1999-12-30,kok25517@gmail.com,Platinum,"No. 52, Jalan B1",Wangsa Maju,Wilayah Persekutuan,53100,2025-01-07
25518,Vanessa,Foo,56,Female,014-2096105,1968-09-01,vanessa25518@gmail.com,Bronze,"No. 276, Jalan E14",Kuala Lumpur,Wilayah Persekutuan,57000,2025-01-07
25519,Nurul Huda,binti Abdullah,54,Female,015-8186009,1970-09-16,nurul25519@gmail.com,Bronze,"No. 165, Jalan D1",Petaling Jaya,Selangor,46200,2025-01-08
25520,Yasmin,binti Hamid,45,Female,015-4942686,1979-09-27,yasmin25520@gmail.com,Bronze,"No. 137, Jalan D15",Johor Bahru,Johor,80300,2025-01-08
25521,Wan Ying,Cheah,26,Female,012-9928783,1998-04-03,wan25521@gmail.com,Silver,"No. 88, Jalan A16",Shah Alam,Selangor,40160,2025-01-08
25522,Nurin,binti Hassan,31,Female,013-7261049,1993-11-10,nurin25522@gmail.com,Bronze,"No. 80, Jalan G3",Shah Alam,Selangor,40460,2025-01-08
25523,Amirul,bin Hassan,50,Male,010-3348914,1974-08-03,amirul25523@gmail.com,Bronze,"No. 142, Jalan A7",Shah Alam,Selangor,40450,2025-01-08
25524,Aina,binti Hamid,21,Female,017-3447736,2003-09-05,aina25524@gmail.com,Platinum,"No. 44, Jalan C20",Petaling Jaya,Selangor,46000,2025-01-08
25525,Zarina,binti Zainal,47,Female,012-8652551,1977-08-31,zarina25525@gmail.com,Bronze,"No. 279, Jalan E16",Klang,Selangor,41150,2025-01-08
25526,Zarina,binti Hassan,23,Female,013-1805041,2001-05-11,zarina25526@gmail.com,Bronze,"No. 268, Jalan A6",Puchong,Selangor,47160,2025-01-08
25527,Deepa,a/p Rajan,50,Female,010-1629869,1974-03-21,deepa25527@gmail.com,Silver,"No. 197, Jalan C10",Setapak,Wilayah Persekutuan,53000,2025-01-08
25528,Chloe,Chan,25,Female,014-1655914,1999-11-11,chloe25528@gmail.com,Bronze,"No. 285, Jalan B9",Gombak,Wilayah Persekutuan,53000,2025-01-08
25529,Prakash,a/l Subramaniam,57,Male,013-2918083,1967-11-21,prakash25529@gmail.com,Bronze,"No. 140, Jalan B4",Klang,Selangor,41050,2025-01-08
25530,Nur Aina,binti Ahmad,22,Female,012-4721842,2002-05-25,nur25530@gmail.com,Gold,"No. 15, Jalan E14",Kuala Lumpur,Wilayah Persekutuan,55200,2025-01-09
25531,Yasmin,binti Hamid,41,Female,018-4202598,1983-08-20,yasmin25531@gmail.com,Silver,"No. 40, Jalan C7",Petaling Jaya,Selangor,47810,2025-01-09
25532,Farah,binti Osman,46,Female,011-1625434,1978-04-21,farah25532@gmail.com,Bronze,"No. 60, Jalan G9",Johor Bahru,Johor,80000,2025-01-09
25533,Aiman,bin Abdullah,49,Male,019-7833439,1975-04-10,aiman25533@gmail.com,Gold,"No. 47, Jalan C3",Johor Bahru,Johor,80000,2025-01-09
25534,Suhaila,binti Zainal,35,Female,010-8528765,1990-01-09,suhaila25534@gmail.com,Gold,"No. 40, Jalan F4",Johor Bahru,Johor,80100,2025-01-09
25535,Shu Fen,Foo,47,Female,015-3554973,1977-10-04,shu25535@gmail.com,Bronze,"No. 192, Jalan D9",Johor Bahru,Johor,81300,2025-01-09
25536,Haziq,bin Ahmad,48,Male,014-5697709,1976-07-13,haziq25536@gmail.com,Bronze,"No. 1, Jalan G16",George Town,Pulau Pinang,10150,2025-01-09
25537,Shalini,a/p Subramaniam,18,Female,015-3877722,2006-01-22,shalini25537@gmail.com,Bronze,"No. 176, Jalan D4",George Town,Pulau Pinang,10250,2025-01-09
25538,Jun Hao,Sim,59,Male,018-5132703,1965-04-23,jun25538@gmail.com,Bronze,"No. 226, Jalan D18",Melaka,Melaka,75000,2025-01-09
25539,Deepa,a/p Maniam,32,Female,015-3438379,1992-02-02,deepa25539@gmail.com,Silver,"No. 261, Jalan F20",Shah Alam,Selangor,40000,2025-01-09
25540,Firdaus,bin Ismail,27,Male,019-5093180,1997-07-13,firdaus25540@gmail.com,Bronze,"No. 166, Jalan C9",Klang,Selangor,41000,2025-01-09
25541,Jia Yi,Chua,28,Female,015-4355598,1996-09-16,jia25541@gmail.com,Bronze,"No. 100, Jalan F11",Klang,Selangor,41250,2025-01-09
25542,Priya,a/p Subramaniam,44,Female,017-7056299,1980-03-01,priya25542@gmail.com,Silver,"No. 89, Jalan G7",Puchong,Selangor,47190,2025-01-09
25543,Izzati,binti Ahmad,50,Female,011-1770073,1974-12-04,izzati25543@gmail.com,Silver,"No. 148, Jalan B17",Selayang,Selangor,68100,2025-01-09
25544,Aisyah,binti Rahman,47,Female,019-5877967,1977-10-18,aisyah25544@gmail.com,Bronze,"No. 119, Jalan G4",Selayang,Selangor,68100,2025-01-09
25545,Nabila,binti Razak,33,Female,016-8253285,1991-01-21,nabila25545@gmail.com,Bronze,"No. 134, Jalan G6",Ipoh,Perak,30250,2025-01-09
25546,Xin Yi,Lim,60,Female,013-1523844,1965-01-06,xin25546@gmail.com,Bronze,"No. 34, Jalan D10",Petaling Jaya,Selangor,46050,2025-01-10
25547,Fatimah,binti Yusof,59,Female,013-9274363,1965-06-12,fatimah25547@gmail.com,Silver,"No. 116, Jalan A18",Petaling Jaya,Selangor,47300,2025-01-10
25548,Jia Yi,Lee,32,Female,019-3490433,1992-01-14,jia25548@gmail.com,Silver,"No. 110, Jalan E3",Johor Bahru,Johor,80200,2025-01-10
25549,Hui Min,Yeoh,44,Female,015-7985150,1980-06-23,hui25549@gmail.com,Bronze,"No. 61, Jalan A10",Johor Bahru,Johor,81100,2025-01-10
25550,Izzati,binti Osman,35,Female,012-5339522,1989-12-22,izzati25550@gmail.com,Silver,"No. 48, Jalan C1",George Town,Pulau Pinang,10100,2025-01-10
25551,Divya,a/p Ramasamy,28,Female,010-9466865,1996-09-09,divya25551@gmail.com,Gold,"No. 50, Jalan G16",George Town,Pulau Pinang,10050,2025-01-10
25552,Nurin,binti Ismail,56,Female,018-2275139,1968-05-16,nurin25552@gmail.com,Bronze,"No. 20, Jalan A7",Petaling Jaya,Selangor,47800,2025-01-10
25553,Aina,binti Ahmad,21,Female,016-5204220,2003-11-28,aina25553@gmail.com,Bronze,"No. 34, Jalan G18",Klang,Selangor,41050,2025-01-10
25554,Aina,binti Osman,42,Female,017-4284064,1982-06-01,aina25554@gmail.com,Bronze,"No. 261, Jalan C2",Klang,Selangor,41200,2025-01-10
25555,Irfan,bin Ahmad,28,Male,019-1895933,1996-12-24,irfan25555@gmail.com,Silver,"No. 274, Jalan A10",Shah Alam,Selangor,40150,2025-01-10
25556,Mei Ling,Teoh,56,Female,017-9549495,1968-05-27,mei25556@gmail.com,Bronze,"No. 192, Jalan D1",Puchong,Selangor,47150,2025-01-10
25557,Farah,binti Ismail,44,Female,010-2313137,1980-03-13,farah25557@gmail.com,Bronze,"No. 233, Jalan G2",Shah Alam,Selangor,40400,2025-01-11
25558,Zarina,binti Ahmad,21,Female,013-5524836,2003-08-11,zarina25558@gmail.com,Gold,"No. 33, Jalan E7",Petaling Jaya,Selangor,47400,2025-01-11
25559,Vanessa,Foo,28,Female,018-7685156,1996-08-13,vanessa25559@gmail.com,Bronze,"No. 300, Jalan E5",Johor Bahru,Johor,80000,2025-01-11
25560,Yasmin,binti Yusof,32,Female,019-1712325,1992-02-12,yasmin25560@gmail.com,Gold,"No. 126, Jalan C9",Melaka,Melaka,75100,2025-01-11
25561,Nadia,binti Ismail,20,Female,012-3989183,2004-03-08,nadia25561@gmail.com,Bronze,"No. 29, Jalan C16",Melaka,Melaka,75350,2025-01-11
25562,Chloe,Cheah,53,Female,013-3594575,1971-09-08,chloe25562@gmail.com,Silver,"No. 211, Jalan E8",George Town,Pulau Pinang,10350,2025-01-11
25563,Siti,binti Osman,48,Female,017-7709067,1976-05-19,siti25563@gmail.com,Bronze,"No. 119, Jalan E14",Setapak,Wilayah Persekutuan,53100,2025-01-11
25564,Arjun,a/l Muniandy,26,Male,018-1852812,1998-05-03,arjun25564@gmail.com,Gold,"No. 260, Jalan G17",Wangsa Maju,Wilayah Persekutuan,53200,2025-01-11
25565,Amelia,binti Osman,22,Female,013-6878373,2002-08-12,amelia25565@gmail.com,Silver,"No. 214, Jalan G12",Wangsa Maju,Wilayah Persekutuan,53200,2025-01-11
25566,Grace,Foo,57,Female,018-3701270,1967-07-09,grace25566@gmail.com,Bronze,"No. 116, Jalan E18",Wangsa Maju,Wilayah Persekutuan,53300,2025-01-11
25567,Suhaila,binti Abdullah,41,Female,014-1737237,1983-10-31,suhaila25567@gmail.com,Bronze,"No. 296, Jalan C20",Gombak,Wilayah Persekutuan,53100,2025-01-11
25568,Zarina,binti Hamid,47,Female,019-5328923,1977-06-10,zarina25568@gmail.com,Silver,"No. 109, Jalan A12",Kuala Lumpur,Wilayah Persekutuan,58000,2025-01-12
25569,Deepa,a/p Maniam,31,Female,014-9956136,1993-04-19,deepa25569@gmail.com,Bronze,"No. 276, Jalan D13",Kuala Lumpur,Wilayah Persekutuan,50480,2025-01-12
25570,Jasmine,Tan,26,Female,017-7275837,1998-06-10,jasmine25570@gmail.com,Bronze,"No. 183, Jalan E19",Petaling Jaya,Selangor,47301,2025-01-12
25571,Hui Min,Ng,34,Female,014-4911517,1990-05-12,hui25571@gmail.com,Silver,"No. 64, Jalan B20",Petaling Jaya,Selangor,47400,2025-01-12
25572,Grace,Lim,39,Female,016-5548999,1985-05-03,grace25572@gmail.com,Bronze,"No. 35, Jalan B13",Johor Bahru,Johor,80200,2025-01-12
25573,Amelia,binti Hamid,49,Female,019-9465548,1975-09-02,amelia25573@gmail.com,Bronze,"No. 235, Jalan B18",Johor Bahru,Johor,80350,2025-01-12
25574,Wan Ying,Loh,60,Female,015-1533062,1964-10-15,wan25574@gmail.com,Silver,"No. 184, Jalan G19",Shah Alam,Selangor,40450,2025-01-12
25575,Nabila,binti Zainal,34,Female,012-1537802,1990-08-23,nabila25575@gmail.com,Bronze,"No. 34, Jalan G7",Shah Alam,Selangor,40160,2025-01-12
25576,Pei Shan,Ong,43,Female,011-1215040,1981-12-01,pei25576@gmail.com,Bronze,"No. 172, Jalan D12",Shah Alam,Selangor,40160,2025-01-12
25577,Farah,binti Ismail,33,Female,015-2645963,1991-03-16,farah25577@gmail.com,Bronze,"No. 124, Jalan E3",Klang,Selangor,42100,2025-01-12
25578,Siti,binti Ismail,36,Female,012-6164299,1988-11-07,siti25578@gmail.com,Silver,"No. 13, Jalan F4",Puchong,Selangor,47190,2025-01-12
25579,Hafiz,bin Hassan,53,Male,015-9759512,1971-05-28,hafiz25579@gmail.com,Bronze,"No. 205, Jalan D5",Puchong,Selangor,47170,2025-01-12
25580,Aina,binti Yusof,52,Female,019-9790363,1972-06-26,aina25580@gmail.com,Bronze,"No. 163, Jalan E4",Puchong,Selangor,47160,2025-01-12
25581,Priya,a/p Muniandy,41,Female,019-9898144,1983-07-12,priya25581@gmail.com,Bronze,"No. 179, Jalan F9",Selayang,Selangor,68100,2025-01-12
25582,Hafiz,bin Zainal,24,Male,019-9060370,2000-08-12,hafiz25582@gmail.com,Bronze,"No. 222, Jalan A19",Wangsa Maju,Wilayah Persekutuan,53100,2025-01-12
25583,Zarina,binti Zainal,58,Female,018-8105545,1966-01-21,zarina25583@gmail.com,Bronze,"No. 187, Jalan C15",Wangsa Maju,Wilayah Persekutuan,53200,2025-01-12
25584,Shu Fen,Lee,36,Female,014-9267869,1988-10-28,shu25584@gmail.com,Bronze,"No. 54, Jalan G17",Gombak,Wilayah Persekutuan,53100,2025-01-12
25585,Kai Xin,Tan,26,Female,018-8840919,1998-12-28,kai25585@gmail.com,Silver,"No. 73, Jalan F13",Kuala Lumpur,Wilayah Persekutuan,55200,2025-01-13
25586,Izzati,binti Razak,48,Female,014-8195259,1976-08-24,izzati25586@gmail.com,Bronze,"No. 193, Jalan C9",Selayang,Selangor,68000,2025-01-13
25587,Meena,a/p Muniandy,38,Female,017-8261717,1986-02-07,meena25587@gmail.com,Silver,"No. 49, Jalan G8",Gombak,Wilayah Persekutuan,68100,2025-01-13
25588,Aisyah,binti Razak,59,Female,011-6109720,1965-03-12,aisyah25588@gmail.com,Bronze,"No. 240, Jalan E6",Gombak,Wilayah Persekutuan,68100,2025-01-13
25589,Nur Aina,binti Zainal,27,Female,016-1900227,1997-02-19,nur25589@gmail.com,Bronze,"No. 247, Jalan E14",Petaling Jaya,Selangor,46050,2025-01-14
25590,Amelia,binti Zainal,26,Female,015-2292493,1998-08-09,amelia25590@gmail.com,Silver,"No. 59, Jalan B7",Johor Bahru,Johor,80100,2025-01-14
25591,Siti,binti Ismail,36,Female,014-7703799,1989-01-11,siti25591@gmail.com,Bronze,"No. 233, Jalan C16",Johor Bahru,Johor,80200,2025-01-14
25592,Hui Min,Lim,41,Female,017-7750261,1983-03-27,hui25592@gmail.com,Silver,"No. 67, Jalan C18",George Town,Pulau Pinang,10250,2025-01-14
25593,Anisa,binti Hamid,45,Female,016-9819305,1979-01-23,anisa25593@gmail.com,Bronze,"No. 22, Jalan D13",Klang,Selangor,41100,2025-01-14
25594,Izzati,binti Hassan,20,Female,018-9957290,2004-08-09,izzati25594@gmail.com,Gold,"No. 258, Jalan A8",Puchong,Selangor,47170,2025-01-14
25595,Shalini,a/p Muniandy,60,Female,015-3474520,1964-06-02,shalini25595@gmail.com,Platinum,"No. 89, Jalan D6",Puchong,Selangor,47170,2025-01-14
25596,Vanessa,Khoo,45,Female,016-9929961,1979-12-15,vanessa25596@gmail.com,Gold,"No. 223, Jalan G15",Puchong,Selangor,47110,2025-01-14
25597,Amirul,bin Osman,29,Male,015-2143936,1995-12-25,amirul25597@gmail.com,Gold,"No. 136, Jalan C6",Selayang,Selangor,68000,2025-01-14
25598,Jia Yi,Foo,19,Female,015-6511247,2005-04-01,jia25598@gmail.com,Bronze,"No. 268, Jalan E17",Setapak,Wilayah Persekutuan,53000,2025-01-14
25599,Nur Aina,binti Ahmad,33,Female,010-5236116,1991-02-19,nur25599@gmail.com,Silver,"No. 43, Jalan F11",Gombak,Wilayah Persekutuan,53100,2025-01-14
25600,Rohani,binti Abdullah,31,Female,015-9664788,1993-03-28,rohani25600@gmail.com,Platinum,"No. 23, Jalan A15",Gombak,Wilayah Persekutuan,68100,2025-01-15
25601,Hannah,binti Hamid,53,Female,016-3938769,1971-07-15,hannah25601@gmail.com,Bronze,"No. 93, Jalan C20",Kuala Lumpur,Wilayah Persekutuan,59000,2025-01-15
25602,Pei Shan,Foo,18,Female,013-7383864,2006-03-30,pei25602@gmail.com,Silver,"No. 191, Jalan F13",Petaling Jaya,Selangor,47300,2025-01-15
25603,Alia,binti Yusof,48,Female,012-9326993,1976-08-09,alia25603@gmail.com,Bronze,"No. 131, Jalan B1",Johor Bahru,Johor,81300,2025-01-15
25604,Yong Sheng,Foo,59,Male,016-9537592,1965-11-13,yong25604@gmail.com,Bronze,"No. 12, Jalan B18",George Town,Pulau Pinang,10300,2025-01-15
25605,Divya,a/p Ramasamy,39,Female,018-5759446,1985-03-06,divya25605@gmail.com,Bronze,"No. 300, Jalan G11",Melaka,Melaka,75250,2025-01-15
25606,Priya,a/p Krishnan,30,Female,012-5015626,1994-09-25,priya25606@gmail.com,Bronze,"No. 37, Jalan D9",Shah Alam,Selangor,40400,2025-01-15
25607,Aina,binti Abdullah,37,Female,018-3431605,1987-06-06,aina25607@gmail.com,Bronze,"No. 120, Jalan F19",Selayang,Selangor,68100,2025-01-15
25608,Nadia,binti Yusof,38,Female,013-3788573,1986-04-05,nadia25608@gmail.com,Gold,"No. 157, Jalan G19",Selayang,Selangor,68100,2025-01-15
25609,Li Wen,Wong,26,Female,012-3878269,1998-02-06,li25609@gmail.com,Bronze,"No. 26, Jalan G3",Setapak,Wilayah Persekutuan,53200,2025-01-15
25610,Hannah,binti Rahman,49,Female,010-9924678,1975-11-01,hannah25610@gmail.com,Bronze,"No. 100, Jalan C19",Kuala Lumpur,Wilayah Persekutuan,55100,2025-01-16
25611,Mei Ling,Lim,54,Female,013-2764508,1970-11-17,mei25611@gmail.com,Bronze,"No. 49, Jalan G8",Setapak,Wilayah Persekutuan,53100,2025-01-16
25612,Nurin,binti Yusof,29,Female,018-9694673,1995-10-19,nurin25612@gmail.com,Gold,"No. 166, Jalan G12",Petaling Jaya,Selangor,47800,2025-01-16
25613,Adam,bin Abdullah,34,Male,012-7498208,1990-03-03,adam25613@gmail.com,Bronze,"No. 273, Jalan A5",Klang,Selangor,41300,2025-01-16
25614,Suhaila,binti Ahmad,33,Female,011-4366381,1991-06-10,suhaila25614@gmail.com,Gold,"No. 66, Jalan E2",Selayang,Selangor,68100,2025-01-16
25615,Balqis,binti Razak,43,Female,013-8513267,1981-12-12,balqis25615@gmail.com,Silver,"No. 123, Jalan A2",Setapak,Wilayah Persekutuan,53100,2025-01-16
25616,Siti,binti Hassan,25,Female,016-4199079,1999-04-30,siti25616@gmail.com,Gold,"No. 292, Jalan G1",Ipoh,Perak,30000,2025-01-16
25617,Siti,binti Zainal,19,Female,015-5271638,2005-07-24,siti25617@gmail.com,Bronze,"No. 93, Jalan G14",Ipoh,Perak,31350,2025-01-16
25618,Nurul Huda,binti Zainal,60,Female,017-3487746,1964-04-08,nurul25618@gmail.com,Silver,"No. 65, Jalan A12",Kuala Lumpur,Wilayah Persekutuan,59000,2025-01-17
