sal_pay_ID,st_ID,pay_period,base_amt,bonus_amt,deduction_amt,payment_date
7448,2,2022-03,1578.55,0.00,142.07,2022-03-25
7449,3,2022-03,1611.34,0.00,145.02,2022-03-25
7450,4,2022-03,2235.03,0.00,201.15,2022-03-25
7451,5,2022-03,2081.10,0.00,187.30,2022-03-25
7452,6,2022-03,1640.62,0.00,147.66,2022-03-25
7453,7,2022-03,2856.08,0.00,257.05,2022-03-25
7454,8,2022-03,2423.24,0.00,218.09,2022-03-25
7455,9,2022-03,1663.68,0.00,149.73,2022-03-25
7456,10,2022-03,1696.24,0.00,152.66,2022-03-25
7457,11,2022-03,2878.17,0.00,259.04,2022-03-25
7458,12,2022-03,2067.62,0.00,186.09,2022-03-25
7459,13,2022-03,3229.54,0.00,290.66,2022-03-25
7460,14,2022-03,1988.40,0.00,178.96,2022-03-25
7461,15,2022-03,1780.48,0.00,160.24,2022-03-25
7462,16,2022-03,1855.31,0.00,166.98,2022-03-25
7463,19,2022-03,1657.52,0.00,149.18,2022-03-25
7464,20,2022-03,1606.84,0.00,144.62,2022-03-25
7465,21,2022-03,1748.16,0.00,157.33,2022-03-25
7466,22,2022-03,1930.73,0.00,173.77,2022-03-25
7467,23,2022-03,1790.92,0.00,161.18,2022-03-25
7468,24,2022-03,1778.10,0.00,160.03,2022-03-25
7469,25,2022-03,1872.78,0.00,168.55,2022-03-25
7470,28,2022-03,4548.09,0.00,409.33,2022-03-25
7471,30,2022-03,2792.99,0.00,251.37,2022-03-25
7472,31,2022-03,1852.01,0.00,166.68,2022-03-25
7473,33,2022-03,1817.17,0.00,163.55,2022-03-25
7474,35,2022-03,1775.56,0.00,159.80,2022-03-25
7475,36,2022-03,2095.16,0.00,188.56,2022-03-25
7476,37,2022-03,2878.70,0.00,259.08,2022-03-25
7477,40,2022-03,2140.78,0.00,192.67,2022-03-25
7478,41,2022-03,2100.29,0.00,189.03,2022-03-25
7479,42,2022-03,2423.94,0.00,218.15,2022-03-25
7480,43,2022-03,1597.69,0.00,143.79,2022-03-25
7481,44,2022-03,1695.14,0.00,152.56,2022-03-25
7482,45,2022-03,1582.82,0.00,142.45,2022-03-25
7483,46,2022-03,2791.01,0.00,251.19,2022-03-25
7484,47,2022-03,1778.17,0.00,160.04,2022-03-25
7485,49,2022-03,1762.60,0.00,158.63,2022-03-25
7486,50,2022-03,1721.29,0.00,154.92,2022-03-25
7487,51,2022-03,1886.67,0.00,169.80,2022-03-25
7488,52,2022-03,1779.43,0.00,160.15,2022-03-25
7489,53,2022-03,1607.19,0.00,144.65,2022-03-25
7490,60,2022-03,5017.68,0.00,451.59,2022-03-25
7491,61,2022-03,2243.75,0.00,201.94,2022-03-25
7492,62,2022-03,1852.21,0.00,166.70,2022-03-25
7493,63,2022-03,2288.35,0.00,205.95,2022-03-25
7494,65,2022-03,1889.25,0.00,170.03,2022-03-25
7495,66,2022-03,1809.83,0.00,162.88,2022-03-25
7496,67,2022-03,2038.33,0.00,183.45,2022-03-25
7497,68,2022-03,1803.44,0.00,162.31,2022-03-25
7498,70,2022-03,2395.24,0.00,215.57,2022-03-25
7499,71,2022-03,3163.45,0.00,284.71,2022-03-25
7500,72,2022-03,2865.06,0.00,257.86,2022-03-25
7501,73,2022-03,1826.93,0.00,164.42,2022-03-25
7502,74,2022-03,1800.00,0.00,162.00,2022-03-25
7503,75,2022-03,1805.21,0.00,162.47,2022-03-25
7504,76,2022-03,1906.55,0.00,171.59,2022-03-25
7505,77,2022-03,1889.58,0.00,170.06,2022-03-25
7506,78,2022-03,1917.18,0.00,172.55,2022-03-25
7507,79,2022-03,1779.58,0.00,160.16,2022-03-25
7508,82,2022-03,5050.76,0.00,454.57,2022-03-25
7509,83,2022-03,2911.41,0.00,262.03,2022-03-25
7510,84,2022-03,1689.92,0.00,152.09,2022-03-25
7511,85,2022-03,2939.17,0.00,264.53,2022-03-25
7512,87,2022-03,2211.28,0.00,199.02,2022-03-25
7513,88,2022-03,1646.36,0.00,148.17,2022-03-25
7514,89,2022-03,2300.88,0.00,207.08,2022-03-25
7515,91,2022-03,1827.06,0.00,164.44,2022-03-25
7516,92,2022-03,1963.96,0.00,176.76,2022-03-25
7517,93,2022-03,1607.75,0.00,144.70,2022-03-25
7518,94,2022-03,2015.89,0.00,181.43,2022-03-25
7519,95,2022-03,1681.21,0.00,151.31,2022-03-25
7520,96,2022-03,1703.95,0.00,153.36,2022-03-25
7521,97,2022-03,1570.67,0.00,141.36,2022-03-25
7522,98,2022-03,1855.75,0.00,167.02,2022-03-25
7523,100,2022-03,5040.71,0.00,453.66,2022-03-25
7524,101,2022-03,1688.22,0.00,151.94,2022-03-25
7525,102,2022-03,1677.93,0.00,151.01,2022-03-25
7526,103,2022-03,2910.75,0.00,261.97,2022-03-25
7527,105,2022-03,2298.74,0.00,206.89,2022-03-25
7528,107,2022-03,2811.36,0.00,253.02,2022-03-25
7529,108,2022-03,2187.34,0.00,196.86,2022-03-25
7530,109,2022-03,1643.29,0.00,147.90,2022-03-25
7531,110,2022-03,1792.70,0.00,161.34,2022-03-25
7532,111,2022-03,1628.82,0.00,146.59,2022-03-25
7533,112,2022-03,1757.25,0.00,158.15,2022-03-25
7534,115,2022-03,4605.29,0.00,414.48,2022-03-25
7535,116,2022-03,2348.94,0.00,211.40,2022-03-25
7536,117,2022-03,1637.82,0.00,147.40,2022-03-25
7537,118,2022-03,2903.13,0.00,261.28,2022-03-25
7538,119,2022-03,1716.61,0.00,154.49,2022-03-25
7539,120,2022-03,1605.86,0.00,144.53,2022-03-25
7540,121,2022-03,1869.91,0.00,168.29,2022-03-25
7541,122,2022-03,1694.96,0.00,152.55,2022-03-25
7542,123,2022-03,1667.51,0.00,150.08,2022-03-25
7543,124,2022-03,2231.47,0.00,200.83,2022-03-25
7544,125,2022-03,2362.90,0.00,212.66,2022-03-25
7545,126,2022-03,3245.51,0.00,292.10,2022-03-25
7546,128,2022-03,1573.41,0.00,141.61,2022-03-25
7547,130,2022-03,1932.85,0.00,173.96,2022-03-25
7548,131,2022-03,1884.32,0.00,169.59,2022-03-25
7549,132,2022-03,1569.36,0.00,141.24,2022-03-25
7550,133,2022-03,1825.40,0.00,164.29,2022-03-25
7551,136,2022-03,5066.63,0.00,456.00,2022-03-25
7552,138,2022-03,2991.30,0.00,269.22,2022-03-25
7553,139,2022-03,1558.49,0.00,140.26,2022-03-25
7554,140,2022-03,1789.03,0.00,161.01,2022-03-25
7555,141,2022-03,2388.22,0.00,214.94,2022-03-25
7556,143,2022-03,2138.48,0.00,192.46,2022-03-25
7557,144,2022-03,2220.35,0.00,199.83,2022-03-25
7558,146,2022-03,2807.47,0.00,252.67,2022-03-25
7559,147,2022-03,1734.38,0.00,156.09,2022-03-25
7560,148,2022-03,1868.48,0.00,168.16,2022-03-25
7561,149,2022-03,1638.74,0.00,147.49,2022-03-25
7562,150,2022-03,1891.53,0.00,170.24,2022-03-25
7563,151,2022-03,1715.76,0.00,154.42,2022-03-25
7564,152,2022-03,1635.45,0.00,147.19,2022-03-25
7565,153,2022-03,1740.23,0.00,156.62,2022-03-25
7566,156,2022-03,4703.31,0.00,423.30,2022-03-25
7567,157,2022-03,1963.13,0.00,176.68,2022-03-25
7568,158,2022-03,1757.19,0.00,158.15,2022-03-25
7569,159,2022-03,2062.04,0.00,185.58,2022-03-25
7570,160,2022-03,2873.32,0.00,258.60,2022-03-25
7571,161,2022-03,2198.30,0.00,197.85,2022-03-25
7572,162,2022-03,1540.74,0.00,138.67,2022-03-25
7573,163,2022-03,2079.45,0.00,187.15,2022-03-25
7574,165,2022-03,1656.62,0.00,149.10,2022-03-25
7575,166,2022-03,3080.96,0.00,277.29,2022-03-25
7576,168,2022-03,1799.69,0.00,161.97,2022-03-25
7577,169,2022-03,1888.49,0.00,169.96,2022-03-25
7578,171,2022-03,1543.03,0.00,138.87,2022-03-25
7579,172,2022-03,1833.53,0.00,165.02,2022-03-25
7580,173,2022-03,1566.04,0.00,140.94,2022-03-25
7581,174,2022-03,1840.47,0.00,165.64,2022-03-25
7582,176,2022-03,4688.78,0.00,421.99,2022-03-25
7583,177,2022-03,1760.79,0.00,158.47,2022-03-25
7584,178,2022-03,1809.64,0.00,162.87,2022-03-25
7585,179,2022-03,3176.84,0.00,285.92,2022-03-25
7586,180,2022-03,1843.27,0.00,165.89,2022-03-25
7587,181,2022-03,1570.62,0.00,141.36,2022-03-25
7588,183,2022-03,2199.29,0.00,197.94,2022-03-25
7589,184,2022-03,2306.33,0.00,207.57,2022-03-25
7590,186,2022-03,1777.30,0.00,159.96,2022-03-25
7591,188,2022-03,1637.53,0.00,147.38,2022-03-25
7592,189,2022-03,1807.18,0.00,162.65,2022-03-25
7593,191,2022-03,4970.29,0.00,447.33,2022-03-25
7594,192,2022-03,1939.84,0.00,174.59,2022-03-25
7595,193,2022-03,2322.27,0.00,209.00,2022-03-25
7596,194,2022-03,3089.45,0.00,278.05,2022-03-25
7597,195,2022-03,3231.61,0.00,290.84,2022-03-25
7598,196,2022-03,2216.02,0.00,199.44,2022-03-25
7599,197,2022-03,1835.24,0.00,165.17,2022-03-25
7600,198,2022-03,1862.96,0.00,167.67,2022-03-25
7601,199,2022-03,1601.85,0.00,144.17,2022-03-25
7602,200,2022-03,1726.56,0.00,155.39,2022-03-25
7603,201,2022-03,2057.71,0.00,185.19,2022-03-25
7604,202,2022-03,1798.47,0.00,161.86,2022-03-25
7605,203,2022-03,1827.53,0.00,164.48,2022-03-25
7606,204,2022-03,1843.88,0.00,165.95,2022-03-25
7607,205,2022-03,1833.24,0.00,164.99,2022-03-25
7608,206,2022-03,1661.22,0.00,149.51,2022-03-25
7609,207,2022-03,4444.97,0.00,400.05,2022-03-25
7610,209,2022-03,1636.46,0.00,147.28,2022-03-25
7611,210,2022-03,1995.13,0.00,179.56,2022-03-25
7612,211,2022-03,1553.79,0.00,139.84,2022-03-25
7613,214,2022-03,2270.70,0.00,204.36,2022-03-25
7614,215,2022-03,2872.07,0.00,258.49,2022-03-25
7615,216,2022-03,2871.47,0.00,258.43,2022-03-25
7616,217,2022-03,2099.42,0.00,188.95,2022-03-25
7617,218,2022-03,1668.72,0.00,150.18,2022-03-25
7618,219,2022-03,1824.77,0.00,164.23,2022-03-25
7619,221,2022-03,1579.02,0.00,142.11,2022-03-25
7620,225,2022-03,4804.88,0.00,432.44,2022-03-25
7621,226,2022-03,1867.38,0.00,168.06,2022-03-25
7622,227,2022-03,1789.90,0.00,161.09,2022-03-25
7623,228,2022-03,3175.75,0.00,285.82,2022-03-25
7624,229,2022-03,1656.98,0.00,149.13,2022-03-25
7625,230,2022-03,1559.33,0.00,140.34,2022-03-25
7626,231,2022-03,2031.12,0.00,182.80,2022-03-25
7627,232,2022-03,1556.90,0.00,140.12,2022-03-25
7628,233,2022-03,1711.14,0.00,154.00,2022-03-25
7629,234,2022-03,2353.88,0.00,211.85,2022-03-25
7630,235,2022-03,1624.93,0.00,146.24,2022-03-25
7631,236,2022-03,1908.22,0.00,171.74,2022-03-25
7632,237,2022-03,4934.59,0.00,444.11,2022-03-25
7633,238,2022-03,1984.76,0.00,178.63,2022-03-25
7634,239,2022-03,2974.04,0.00,267.66,2022-03-25
7635,240,2022-03,2310.27,0.00,207.92,2022-03-25
7636,241,2022-03,1665.84,0.00,149.93,2022-03-25
7637,242,2022-03,1853.14,0.00,166.78,2022-03-25
7638,243,2022-03,2308.40,0.00,207.76,2022-03-25
7639,244,2022-03,1656.32,0.00,149.07,2022-03-25
7640,1,2022-04,4752.01,0.00,427.68,2022-04-25
7641,2,2022-04,1577.34,0.00,141.96,2022-04-25
7642,3,2022-04,1602.34,0.00,144.21,2022-04-25
7643,4,2022-04,2230.92,0.00,200.78,2022-04-25
7644,5,2022-04,2081.67,0.00,187.35,2022-04-25
7645,6,2022-04,1633.67,0.00,147.03,2022-04-25
7646,7,2022-04,2866.82,0.00,258.01,2022-04-25
7647,8,2022-04,2425.88,0.00,218.33,2022-04-25
7648,9,2022-04,1665.81,0.00,149.92,2022-04-25
7649,10,2022-04,1689.58,0.00,152.06,2022-04-25
7650,11,2022-04,2875.88,0.00,258.83,2022-04-25
7651,12,2022-04,2061.34,0.00,185.52,2022-04-25
7652,13,2022-04,3227.29,0.00,290.46,2022-04-25
7653,14,2022-04,2003.02,0.00,180.27,2022-04-25
7654,15,2022-04,1785.13,0.00,160.66,2022-04-25
7655,16,2022-04,1850.11,0.00,166.51,2022-04-25
7656,19,2022-04,1657.47,0.00,149.17,2022-04-25
7657,20,2022-04,1611.88,0.00,145.07,2022-04-25
7658,21,2022-04,1757.91,0.00,158.21,2022-04-25
7659,22,2022-04,1933.85,0.00,174.05,2022-04-25
7660,23,2022-04,1795.16,0.00,161.56,2022-04-25
7661,24,2022-04,1782.78,0.00,160.45,2022-04-25
7662,25,2022-04,1871.76,0.00,168.46,2022-04-25
7663,28,2022-04,4509.68,0.00,405.87,2022-04-25
7664,30,2022-04,2781.91,0.00,250.37,2022-04-25
7665,31,2022-04,1862.56,0.00,167.63,2022-04-25
7666,33,2022-04,1828.67,0.00,164.58,2022-04-25
7667,35,2022-04,1766.91,0.00,159.02,2022-04-25
7668,36,2022-04,2099.49,0.00,188.95,2022-04-25
7669,37,2022-04,2881.72,0.00,259.35,2022-04-25
7670,40,2022-04,2147.50,0.00,193.28,2022-04-25
7671,41,2022-04,2102.01,0.00,189.18,2022-04-25
7672,42,2022-04,2434.52,0.00,219.11,2022-04-25
7673,43,2022-04,1603.63,0.00,144.33,2022-04-25
7674,44,2022-04,1698.52,0.00,152.87,2022-04-25
7675,45,2022-04,1580.15,0.00,142.21,2022-04-25
7676,46,2022-04,2812.22,0.00,253.10,2022-04-25
7677,47,2022-04,1793.47,0.00,161.41,2022-04-25
7678,49,2022-04,1762.60,0.00,158.63,2022-04-25
7679,50,2022-04,1719.58,0.00,154.76,2022-04-25
7680,51,2022-04,1882.20,0.00,169.40,2022-04-25
7681,52,2022-04,1773.55,0.00,159.62,2022-04-25
7682,53,2022-04,1621.39,0.00,145.93,2022-04-25
7683,60,2022-04,5000.25,0.00,450.02,2022-04-25
7684,61,2022-04,2234.32,0.00,201.09,2022-04-25
7685,62,2022-04,1862.67,0.00,167.64,2022-04-25
7686,63,2022-04,2294.80,0.00,206.53,2022-04-25
7687,65,2022-04,1891.72,0.00,170.25,2022-04-25
7688,66,2022-04,1813.45,0.00,163.21,2022-04-25
7689,67,2022-04,2043.91,0.00,183.95,2022-04-25
7690,68,2022-04,1801.87,0.00,162.17,2022-04-25
7691,70,2022-04,2417.79,0.00,217.60,2022-04-25
7692,71,2022-04,3164.37,0.00,284.79,2022-04-25
7693,72,2022-04,2841.41,0.00,255.73,2022-04-25
7694,73,2022-04,1831.76,0.00,164.86,2022-04-25
7695,74,2022-04,1795.14,0.00,161.56,2022-04-25
7696,75,2022-04,1791.34,0.00,161.22,2022-04-25
7697,76,2022-04,1906.60,0.00,171.59,2022-04-25
7698,77,2022-04,1882.73,0.00,169.45,2022-04-25
7699,78,2022-04,1925.44,0.00,173.29,2022-04-25
7700,79,2022-04,1762.53,0.00,158.63,2022-04-25
7701,80,2022-04,1772.28,0.00,159.51,2022-04-25
7702,82,2022-04,5034.27,0.00,453.08,2022-04-25
7703,83,2022-04,2932.15,0.00,263.89,2022-04-25
7704,84,2022-04,1688.83,0.00,151.99,2022-04-25
7705,85,2022-04,2954.26,0.00,265.88,2022-04-25
7706,87,2022-04,2201.79,0.00,198.16,2022-04-25
7707,88,2022-04,1631.40,0.00,146.83,2022-04-25
7708,89,2022-04,2318.86,0.00,208.70,2022-04-25
7709,91,2022-04,1811.79,0.00,163.06,2022-04-25
7710,92,2022-04,1954.67,0.00,175.92,2022-04-25
7711,93,2022-04,1611.90,0.00,145.07,2022-04-25
7712,94,2022-04,2028.15,0.00,182.53,2022-04-25
7713,95,2022-04,1692.28,0.00,152.31,2022-04-25
7714,96,2022-04,1700.40,0.00,153.04,2022-04-25
7715,97,2022-04,1571.32,0.00,141.42,2022-04-25
7716,98,2022-04,1851.73,0.00,166.66,2022-04-25
7717,100,2022-04,5015.17,0.00,451.37,2022-04-25
7718,101,2022-04,1692.49,0.00,152.32,2022-04-25
7719,102,2022-04,1676.00,0.00,150.84,2022-04-25
7720,103,2022-04,2919.01,0.00,262.71,2022-04-25
7721,105,2022-04,2298.38,0.00,206.85,2022-04-25
7722,107,2022-04,2802.70,0.00,252.24,2022-04-25
7723,108,2022-04,2175.70,0.00,195.81,2022-04-25
7724,109,2022-04,1644.33,0.00,147.99,2022-04-25
7725,110,2022-04,1786.48,0.00,160.78,2022-04-25
7726,111,2022-04,1626.30,0.00,146.37,2022-04-25
7727,112,2022-04,1747.99,0.00,157.32,2022-04-25
7728,115,2022-04,4614.03,0.00,415.26,2022-04-25
7729,116,2022-04,2348.75,0.00,211.39,2022-04-25
7730,117,2022-04,1638.41,0.00,147.46,2022-04-25
7731,118,2022-04,2907.60,0.00,261.68,2022-04-25
7732,119,2022-04,1711.70,0.00,154.05,2022-04-25
7733,120,2022-04,1606.35,0.00,144.57,2022-04-25
7734,121,2022-04,1855.36,0.00,166.98,2022-04-25
7735,122,2022-04,1701.70,0.00,153.15,2022-04-25
7736,123,2022-04,1668.63,0.00,150.18,2022-04-25
7737,124,2022-04,2221.14,0.00,199.90,2022-04-25
7738,125,2022-04,2374.81,0.00,213.73,2022-04-25
7739,126,2022-04,3230.07,0.00,290.71,2022-04-25
7740,128,2022-04,1571.21,0.00,141.41,2022-04-25
7741,130,2022-04,1930.99,0.00,173.79,2022-04-25
7742,131,2022-04,1880.04,0.00,169.20,2022-04-25
7743,132,2022-04,1572.98,0.00,141.57,2022-04-25
7744,133,2022-04,1838.66,0.00,165.48,2022-04-25
7745,134,2022-04,1837.28,0.00,165.36,2022-04-25
7746,136,2022-04,5078.31,0.00,457.05,2022-04-25
7747,138,2022-04,3011.73,0.00,271.06,2022-04-25
7748,139,2022-04,1555.02,0.00,139.95,2022-04-25
7749,140,2022-04,1780.39,0.00,160.24,2022-04-25
7750,141,2022-04,2371.95,0.00,213.48,2022-04-25
7751,143,2022-04,2121.08,0.00,190.90,2022-04-25
7752,144,2022-04,2216.37,0.00,199.47,2022-04-25
7753,146,2022-04,2825.15,0.00,254.26,2022-04-25
7754,147,2022-04,1740.07,0.00,156.61,2022-04-25
7755,148,2022-04,1867.72,0.00,168.09,2022-04-25
7756,149,2022-04,1641.62,0.00,147.75,2022-04-25
7757,150,2022-04,1891.12,0.00,170.20,2022-04-25
7758,151,2022-04,1726.67,0.00,155.40,2022-04-25
7759,152,2022-04,1627.33,0.00,146.46,2022-04-25
7760,153,2022-04,1738.15,0.00,156.43,2022-04-25
7761,154,2022-04,1712.93,0.00,154.16,2022-04-25
7762,156,2022-04,4698.37,0.00,422.85,2022-04-25
7763,157,2022-04,1968.32,0.00,177.15,2022-04-25
7764,158,2022-04,1760.98,0.00,158.49,2022-04-25
7765,159,2022-04,2055.90,0.00,185.03,2022-04-25
7766,160,2022-04,2862.38,0.00,257.61,2022-04-25
7767,161,2022-04,2181.79,0.00,196.36,2022-04-25
7768,162,2022-04,1548.03,0.00,139.32,2022-04-25
7769,163,2022-04,2075.71,0.00,186.81,2022-04-25
7770,165,2022-04,1646.98,0.00,148.23,2022-04-25
7771,166,2022-04,3071.17,0.00,276.41,2022-04-25
7772,168,2022-04,1795.78,0.00,161.62,2022-04-25
7773,169,2022-04,1888.02,0.00,169.92,2022-04-25
7774,171,2022-04,1542.22,0.00,138.80,2022-04-25
7775,172,2022-04,1833.42,0.00,165.01,2022-04-25
7776,173,2022-04,1567.85,0.00,141.11,2022-04-25
7777,174,2022-04,1830.00,0.00,164.70,2022-04-25
7778,175,2022-04,1800.60,0.00,162.05,2022-04-25
7779,176,2022-04,4675.95,0.00,420.84,2022-04-25
7780,177,2022-04,1756.36,0.00,158.07,2022-04-25
7781,178,2022-04,1806.44,0.00,162.58,2022-04-25
7782,179,2022-04,3183.76,0.00,286.54,2022-04-25
7783,180,2022-04,1850.26,0.00,166.52,2022-04-25
7784,181,2022-04,1572.52,0.00,141.53,2022-04-25
7785,183,2022-04,2216.40,0.00,199.48,2022-04-25
7786,184,2022-04,2310.61,0.00,207.95,2022-04-25
7787,186,2022-04,1776.89,0.00,159.92,2022-04-25
7788,188,2022-04,1637.44,0.00,147.37,2022-04-25
7789,189,2022-04,1822.53,0.00,164.03,2022-04-25
7790,191,2022-04,4967.75,0.00,447.10,2022-04-25
7791,192,2022-04,1933.23,0.00,173.99,2022-04-25
7792,193,2022-04,2322.38,0.00,209.01,2022-04-25
7793,194,2022-04,3077.90,0.00,277.01,2022-04-25
7794,195,2022-04,3219.89,0.00,289.79,2022-04-25
7795,196,2022-04,2211.50,0.00,199.03,2022-04-25
7796,197,2022-04,1824.29,0.00,164.19,2022-04-25
7797,198,2022-04,1865.28,0.00,167.88,2022-04-25
7798,199,2022-04,1597.63,0.00,143.79,2022-04-25
7799,200,2022-04,1729.05,0.00,155.61,2022-04-25
7800,201,2022-04,2062.55,0.00,185.63,2022-04-25
7801,202,2022-04,1805.30,0.00,162.48,2022-04-25
7802,203,2022-04,1826.16,0.00,164.35,2022-04-25
7803,204,2022-04,1850.27,0.00,166.52,2022-04-25
7804,205,2022-04,1832.27,0.00,164.90,2022-04-25
7805,206,2022-04,1652.02,0.00,148.68,2022-04-25
7806,207,2022-04,4482.13,0.00,403.39,2022-04-25
7807,209,2022-04,1640.35,0.00,147.63,2022-04-25
7808,210,2022-04,1990.91,0.00,179.18,2022-04-25
7809,211,2022-04,1552.73,0.00,139.75,2022-04-25
7810,214,2022-04,2255.27,0.00,202.97,2022-04-25
7811,215,2022-04,2882.29,0.00,259.41,2022-04-25
7812,216,2022-04,2883.19,0.00,259.49,2022-04-25
7813,217,2022-04,2082.22,0.00,187.40,2022-04-25
7814,218,2022-04,1668.41,0.00,150.16,2022-04-25
7815,219,2022-04,1824.29,0.00,164.19,2022-04-25
7816,221,2022-04,1578.43,0.00,142.06,2022-04-25
7817,225,2022-04,4779.99,0.00,430.20,2022-04-25
7818,226,2022-04,1865.78,0.00,167.92,2022-04-25
7819,227,2022-04,1788.59,0.00,160.97,2022-04-25
7820,228,2022-04,3192.13,0.00,287.29,2022-04-25
7821,229,2022-04,1653.76,0.00,148.84,2022-04-25
7822,230,2022-04,1555.04,0.00,139.95,2022-04-25
7823,231,2022-04,2021.73,0.00,181.96,2022-04-25
7824,232,2022-04,1549.97,0.00,139.50,2022-04-25
7825,233,2022-04,1708.75,0.00,153.79,2022-04-25
7826,234,2022-04,2370.96,0.00,213.39,2022-04-25
7827,235,2022-04,1613.77,0.00,145.24,2022-04-25
7828,236,2022-04,1907.98,0.00,171.72,2022-04-25
7829,237,2022-04,4926.69,0.00,443.40,2022-04-25
7830,238,2022-04,1995.23,0.00,179.57,2022-04-25
7831,239,2022-04,2985.91,0.00,268.73,2022-04-25
7832,240,2022-04,2315.87,0.00,208.43,2022-04-25
7833,241,2022-04,1663.15,0.00,149.68,2022-04-25
7834,242,2022-04,1854.42,0.00,166.90,2022-04-25
7835,243,2022-04,2313.56,0.00,208.22,2022-04-25
7836,244,2022-04,1644.13,0.00,147.97,2022-04-25
7837,1,2022-05,4770.84,1669.79,429.38,2022-05-25
7838,2,2022-05,1577.48,552.12,141.97,2022-05-25
7839,3,2022-05,1610.46,563.66,144.94,2022-05-25
7840,4,2022-05,2220.02,777.01,199.80,2022-05-25
7841,5,2022-05,2095.59,733.46,188.60,2022-05-25
7842,6,2022-05,1639.09,573.68,147.52,2022-05-25
7843,7,2022-05,2858.56,1000.50,257.27,2022-05-25
7844,8,2022-05,2430.45,850.66,218.74,2022-05-25
7845,9,2022-05,1653.70,578.79,148.83,2022-05-25
7846,10,2022-05,1687.80,590.73,151.90,2022-05-25
7847,11,2022-05,2879.16,1007.71,259.12,2022-05-25
7848,12,2022-05,2068.12,723.84,186.13,2022-05-25
7849,13,2022-05,3219.30,1126.75,289.74,2022-05-25
7850,14,2022-05,1999.05,699.67,179.91,2022-05-25
7851,15,2022-05,1780.92,623.32,160.28,2022-05-25
7852,16,2022-05,1859.04,650.66,167.31,2022-05-25
7853,19,2022-05,1658.09,580.33,149.23,2022-05-25
7854,20,2022-05,1606.22,562.18,144.56,2022-05-25
7855,21,2022-05,1745.87,611.05,157.13,2022-05-25
7856,22,2022-05,1931.31,675.96,173.82,2022-05-25
7857,23,2022-05,1790.43,626.65,161.14,2022-05-25
7858,24,2022-05,1777.43,622.10,159.97,2022-05-25
7859,25,2022-05,1878.12,657.34,169.03,2022-05-25
7860,26,2022-05,1740.13,609.05,156.61,2022-05-25
7861,28,2022-05,4546.54,1591.29,409.19,2022-05-25
7862,30,2022-05,2787.28,975.55,250.86,2022-05-25
7863,31,2022-05,1851.87,648.15,166.67,2022-05-25
7864,33,2022-05,1824.95,638.73,164.25,2022-05-25
7865,35,2022-05,1760.34,616.12,158.43,2022-05-25
7866,36,2022-05,2088.49,730.97,187.96,2022-05-25
7867,37,2022-05,2886.95,1010.43,259.83,2022-05-25
7868,40,2022-05,2155.38,754.38,193.98,2022-05-25
7869,41,2022-05,2094.42,733.05,188.50,2022-05-25
7870,42,2022-05,2445.25,855.84,220.07,2022-05-25
7871,43,2022-05,1600.32,560.11,144.03,2022-05-25
7872,44,2022-05,1692.69,592.44,152.34,2022-05-25
7873,45,2022-05,1584.88,554.71,142.64,2022-05-25
7874,46,2022-05,2790.44,976.65,251.14,2022-05-25
7875,47,2022-05,1785.50,624.92,160.69,2022-05-25
7876,49,2022-05,1765.43,617.90,158.89,2022-05-25
7877,50,2022-05,1715.92,600.57,154.43,2022-05-25
7878,51,2022-05,1870.60,654.71,168.35,2022-05-25
7879,52,2022-05,1779.20,622.72,160.13,2022-05-25
7880,53,2022-05,1620.63,567.22,145.86,2022-05-25
7881,54,2022-05,1637.46,573.11,147.37,2022-05-25
7882,55,2022-05,1812.61,634.41,163.13,2022-05-25
7883,60,2022-05,4996.27,1748.69,449.66,2022-05-25
7884,61,2022-05,2243.46,785.21,201.91,2022-05-25
7885,62,2022-05,1867.52,653.63,168.08,2022-05-25
7886,63,2022-05,2286.56,800.30,205.79,2022-05-25
7887,65,2022-05,1896.76,663.87,170.71,2022-05-25
7888,66,2022-05,1804.77,631.67,162.43,2022-05-25
7889,67,2022-05,2037.35,713.07,183.36,2022-05-25
7890,68,2022-05,1804.90,631.72,162.44,2022-05-25
7891,70,2022-05,2410.17,843.56,216.92,2022-05-25
7892,71,2022-05,3156.85,1104.90,284.12,2022-05-25
7893,72,2022-05,2846.89,996.41,256.22,2022-05-25
7894,73,2022-05,1834.96,642.24,165.15,2022-05-25
7895,74,2022-05,1788.59,626.01,160.97,2022-05-25
7896,75,2022-05,1793.42,627.70,161.41,2022-05-25
7897,76,2022-05,1908.49,667.97,171.76,2022-05-25
7898,77,2022-05,1883.62,659.27,169.53,2022-05-25
7899,78,2022-05,1927.48,674.62,173.47,2022-05-25
7900,79,2022-05,1768.54,618.99,159.17,2022-05-25
7901,80,2022-05,1765.88,618.06,158.93,2022-05-25
7902,82,2022-05,5034.83,1762.19,453.13,2022-05-25
7903,83,2022-05,2939.61,1028.86,264.56,2022-05-25
7904,84,2022-05,1692.04,592.21,152.28,2022-05-25
7905,85,2022-05,2948.75,1032.06,265.39,2022-05-25
7906,87,2022-05,2197.63,769.17,197.79,2022-05-25
7907,88,2022-05,1641.04,574.36,147.69,2022-05-25
7908,89,2022-05,2316.08,810.63,208.45,2022-05-25
7909,91,2022-05,1810.54,633.69,162.95,2022-05-25
7910,92,2022-05,1955.98,684.59,176.04,2022-05-25
7911,93,2022-05,1620.89,567.31,145.88,2022-05-25
