cus_ID,cus_first_name,cus_last_name,cus_gender,cus_phone,cus_DOB,cus_email,cus_loyalty_tier,cus_address_line,cus_city,cus_state,cus_postcode,cus_reg_date
16183,Ravi,a/l Rajan,Male,015-8722367,2001-05-03,ravi16183@gmail.com,Bronze,"No. 239, Jalan F3",Petaling Jaya,Selangor,46000,2022-03-14
16184,Grace,Lim,Female,015-7980101,1989-07-18,grace16184@gmail.com,Silver,"No. 130, Jalan F19",Shah Alam,Selangor,40300,2022-03-14
16185,Hui Min,Ong,Female,015-2568348,1965-11-06,hui16185@gmail.com,Bronze,"No. 295, Jalan A15",Shah Alam,Selangor,40150,2022-03-14
16186,Anjali,a/p Ramasamy,Female,017-9131998,2001-08-22,anjali16186@gmail.com,Bronze,"No. 159, Jalan C4",Selayang,Selangor,68100,2022-03-14
16187,Amirul,bin Hassan,Male,014-1072071,1979-04-05,amirul16187@gmail.com,Platinum,"No. 52, Jalan C19",Setapak,Wilayah Persekutuan,53300,2022-03-14
16188,Nurul Huda,binti Ahmad,Female,017-7927903,1987-03-09,nurul16188@gmail.com,Bronze,"No. 37, Jalan D2",Wangsa Maju,Wilayah Persekutuan,53200,2022-03-14
16189,Syafiq,bin Hassan,Male,011-9748777,1986-08-05,syafiq16189@gmail.com,Gold,"No. 23, Jalan C16",Kuala Lumpur,Wilayah Persekutuan,55100,2022-03-15
16190,Zulkifli,bin Yusof,Male,019-8117656,1961-07-25,zulkifli16190@gmail.com,Bronze,"No. 197, Jalan G19",Kuala Lumpur,Wilayah Persekutuan,55100,2022-03-15
16191,Deepa,a/p Muniandy,Female,014-3792215,1976-04-13,deepa16191@gmail.com,Bronze,"No. 169, Jalan A14",Bukit Jalil,Wilayah Persekutuan,57000,2022-03-15
16192,Chloe,Cheah,Female,017-4542586,1977-08-31,chloe16192@gmail.com,Bronze,"No. 30, Jalan E15",Petaling Jaya,Selangor,47810,2022-03-15
16193,Rachel,Loh,Female,018-8608029,1995-06-22,rachel16193@gmail.com,Silver,"No. 83, Jalan D15",Petaling Jaya,Selangor,47400,2022-03-15
16194,Nur Aina,binti Ahmad,Female,013-1113657,1969-02-21,nur16194@gmail.com,Platinum,"No. 127, Jalan F19",Subang Jaya,Selangor,47620,2022-03-15
16195,Yasmin,binti Ahmad,Female,019-3265828,1978-01-05,yasmin16195@gmail.com,Bronze,"No. 74, Jalan A5",Petaling Jaya,Selangor,47300,2022-03-15
16196,Amelia,binti Rahman,Female,013-4721470,1979-11-23,amelia16196@gmail.com,Gold,"No. 194, Jalan A15",Johor Bahru,Johor,80200,2022-03-15
16197,Jia Yi,Liew,Female,015-7620361,1975-11-05,jia16197@gmail.com,Bronze,"No. 258, Jalan D8",George Town,Pulau Pinang,10200,2022-03-15
16198,Rachel,Lee,Female,015-6520908,1972-06-05,rachel16198@gmail.com,Bronze,"No. 278, Jalan D6",Puchong,Selangor,47170,2022-03-15
16199,Xin Yi,Chong,Female,012-3319102,1961-05-30,xin16199@gmail.com,Bronze,"No. 73, Jalan A1",Subang Jaya,Selangor,47620,2022-03-15
16200,Nadia,binti Abdullah,Female,017-2653788,1990-05-11,nadia16200@gmail.com,Bronze,"No. 62, Jalan G12",Setapak,Wilayah Persekutuan,53200,2022-03-15
16201,Hannah,binti Zainal,Female,017-7785112,1978-07-03,hannah16201@gmail.com,Bronze,"No. 77, Jalan G10",Gombak,Wilayah Persekutuan,53100,2022-03-15
16202,Hannah,binti Zainal,Female,016-9916137,1995-09-13,hannah16202@gmail.com,Bronze,"No. 178, Jalan C6",Johor Bahru,Johor,80300,2022-03-15
16203,Priya,a/p Ramasamy,Female,010-7016475,1991-06-26,priya16203@gmail.com,Silver,"No. 27, Jalan C11",Ipoh,Perak,30200,2022-03-15
16204,Grace,Ong,Female,010-7096740,1981-04-04,grace16204@gmail.com,Bronze,"No. 191, Jalan G10",Gombak,Wilayah Persekutuan,53100,2022-03-16
16205,Nabila,binti Ahmad,Female,019-4859026,1965-12-26,nabila16205@gmail.com,Bronze,"No. 94, Jalan A16",Klang,Selangor,42100,2022-03-16
16206,Ling Ling,Cheah,Female,012-7312597,1975-08-23,ling16206@gmail.com,Bronze,"No. 160, Jalan G13",Petaling Jaya,Selangor,46200,2022-03-16
16207,Yee Ling,Yeoh,Female,018-9174852,1983-06-13,yee16207@gmail.com,Silver,"No. 45, Jalan B1",Shah Alam,Selangor,40170,2022-03-16
16208,Nur Aina,binti Abdullah,Female,017-6739379,1962-06-27,nur16208@gmail.com,Bronze,"No. 31, Jalan E20",Shah Alam,Selangor,40160,2022-03-16
16209,Aina,binti Ahmad,Female,017-5262335,1964-06-08,aina16209@gmail.com,Platinum,"No. 121, Jalan B2",Puchong,Selangor,47160,2022-03-16
16210,Rohani,binti Ismail,Female,011-5821338,1973-04-21,rohani16210@gmail.com,Gold,"No. 117, Jalan E18",Setapak,Wilayah Persekutuan,53200,2022-03-16
16211,Grace,Tan,Female,010-1261551,1961-11-25,grace16211@gmail.com,Bronze,"No. 35, Jalan B17",Gombak,Wilayah Persekutuan,53000,2022-03-16
16212,Aiman,bin Abdullah,Male,011-5312433,1961-02-01,aiman16212@gmail.com,Silver,"No. 260, Jalan D1",Ipoh,Perak,30300,2022-03-16
16213,Michelle,Sim,Female,011-5934134,1977-11-26,michelle16213@gmail.com,Silver,"No. 53, Jalan C8",Ipoh,Perak,31400,2022-03-16
16214,Xin Yi,Tan,Female,018-9187401,1991-03-29,xin16214@gmail.com,Bronze,"No. 29, Jalan A8",Ipoh,Perak,30100,2022-03-16
16215,Zulkifli,bin Hamid,Male,015-5461728,1990-07-28,zulkifli16215@gmail.com,Bronze,"No. 3, Jalan C9",Ipoh,Perak,30000,2022-03-16
16216,Nur Aina,binti Osman,Female,010-9293390,1983-09-02,nur16216@gmail.com,Bronze,"No. 230, Jalan C4",Selayang,Selangor,68100,2022-03-16
16217,Nabila,binti Abdullah,Female,012-3733376,1981-11-08,nabila16217@gmail.com,Gold,"No. 299, Jalan D1",Wangsa Maju,Wilayah Persekutuan,53300,2022-03-17
16218,Anisa,binti Ismail,Female,015-6057709,1993-05-12,anisa16218@gmail.com,Silver,"No. 87, Jalan B5",Petaling Jaya,Selangor,46200,2022-03-17
16219,Anisa,binti Razak,Female,015-5200662,1961-10-04,anisa16219@gmail.com,Bronze,"No. 98, Jalan B15",Petaling Jaya,Selangor,47301,2022-03-17
16220,Nurul Huda,binti Hassan,Female,010-6893907,1984-09-01,nurul16220@gmail.com,Bronze,"No. 64, Jalan E8",Petaling Jaya,Selangor,46100,2022-03-17
16221,Wan Ying,Foo,Female,013-5629134,1994-08-28,wan16221@gmail.com,Gold,"No. 50, Jalan C2",Johor Bahru,Johor,80350,2022-03-17
16222,Rachel,Chua,Female,017-2896663,1983-12-25,rachel16222@gmail.com,Silver,"No. 103, Jalan D10",Johor Bahru,Johor,80200,2022-03-17
16223,Priya,a/p Ramasamy,Female,012-7448909,1990-06-05,priya16223@gmail.com,Silver,"No. 155, Jalan C2",Melaka,Melaka,75350,2022-03-17
16224,Kai Xin,Chan,Female,013-7787788,1974-03-19,kai16224@gmail.com,Bronze,"No. 233, Jalan B17",Klang,Selangor,41050,2022-03-17
16225,Suhaila,binti Zainal,Female,010-7095655,2003-04-29,suhaila16225@gmail.com,Bronze,"No. 109, Jalan B12",Klang,Selangor,41000,2022-03-17
16226,Danial,bin Hamid,Male,013-2103162,1987-05-16,danial16226@gmail.com,Bronze,"No. 290, Jalan G3",Wangsa Maju,Wilayah Persekutuan,53200,2022-03-17
16227,Balqis,binti Osman,Female,012-6770795,1980-11-16,balqis16227@gmail.com,Bronze,"No. 188, Jalan B20",Petaling Jaya,Selangor,47800,2022-03-17
16228,Adam,bin Osman,Male,014-6385932,1992-02-18,adam16228@gmail.com,Gold,"No. 265, Jalan B4",Gombak,Wilayah Persekutuan,68100,2022-03-18
16229,Yasmin,binti Zainal,Female,014-6379663,1979-10-25,yasmin16229@gmail.com,Silver,"No. 87, Jalan B17",Kuala Lumpur,Wilayah Persekutuan,58000,2022-03-18
16230,Jun Hao,Wong,Male,013-8099078,1964-09-09,jun16230@gmail.com,Silver,"No. 215, Jalan A1",Johor Bahru,Johor,80100,2022-03-18
16231,Nur Aina,binti Hassan,Female,015-1020454,1989-01-02,nur16231@gmail.com,Bronze,"No. 15, Jalan B6",Johor Bahru,Johor,80000,2022-03-18
16232,Amirul,bin Osman,Male,017-6687878,1994-08-11,amirul16232@gmail.com,Gold,"No. 136, Jalan B12",Melaka,Melaka,75350,2022-03-18
16233,Hannah,binti Osman,Female,016-9629852,1981-09-29,hannah16233@gmail.com,Bronze,"No. 211, Jalan D19",George Town,Pulau Pinang,10300,2022-03-18
16234,Yee Ling,Lee,Female,019-2318894,1978-12-18,yee16234@gmail.com,Silver,"No. 94, Jalan E20",Melaka,Melaka,75350,2022-03-18
16235,Nadia,binti Yusof,Female,012-4828413,1978-12-30,nadia16235@gmail.com,Bronze,"No. 169, Jalan F17",Shah Alam,Selangor,40200,2022-03-18
16236,Anjali,a/p Ramasamy,Female,010-3126919,1968-01-29,anjali16236@gmail.com,Silver,"No. 66, Jalan B11",Shah Alam,Selangor,40160,2022-03-18
16237,Farah,binti Zainal,Female,014-5179124,1975-03-25,farah16237@gmail.com,Bronze,"No. 97, Jalan B19",Shah Alam,Selangor,40170,2022-03-18
16238,Siti,binti Yusof,Female,013-3725896,1987-05-08,siti16238@gmail.com,Bronze,"No. 267, Jalan A2",Seremban,Negeri Sembilan,70500,2022-03-18
16239,Yong Sheng,Lim,Male,010-2721730,2003-05-26,yong16239@gmail.com,Bronze,"No. 34, Jalan A17",Bukit Jalil,Wilayah Persekutuan,57000,2022-03-18
16240,Rohani,binti Osman,Female,014-5638671,1965-04-26,rohani16240@gmail.com,Bronze,"No. 145, Jalan E4",Setapak,Wilayah Persekutuan,53300,2022-03-18
16241,Chloe,Lee,Female,015-4188957,1984-05-02,chloe16241@gmail.com,Bronze,"No. 250, Jalan C1",Ipoh,Perak,31400,2022-03-18
16242,Anjali,a/p Subramaniam,Female,017-4239526,2002-07-13,anjali16242@gmail.com,Silver,"No. 261, Jalan E11",Kuala Lumpur,Wilayah Persekutuan,58000,2022-03-19
16243,Nadia,binti Yusof,Female,018-3181632,1988-11-18,nadia16243@gmail.com,Platinum,"No. 173, Jalan D7",Wangsa Maju,Wilayah Persekutuan,53200,2022-03-19
16244,Hannah,binti Hassan,Female,018-5720810,1988-04-15,hannah16244@gmail.com,Silver,"No. 236, Jalan A17",Kuala Lumpur,Wilayah Persekutuan,50000,2022-03-19
16245,Amelia,binti Zainal,Female,010-5024272,1971-09-05,amelia16245@gmail.com,Bronze,"No. 106, Jalan C11",Kuala Lumpur,Wilayah Persekutuan,59200,2022-03-19
16246,Jia Yi,Chong,Female,014-3965627,2001-08-14,jia16246@gmail.com,Silver,"No. 186, Jalan G19",Kuala Lumpur,Wilayah Persekutuan,55200,2022-03-19
16247,Xin Yi,Loh,Female,018-6690634,1964-11-22,xin16247@gmail.com,Silver,"No. 114, Jalan A14",Wangsa Maju,Wilayah Persekutuan,53100,2022-03-19
16248,Nurul Huda,binti Abdullah,Female,017-6296998,1995-03-30,nurul16248@gmail.com,Silver,"No. 267, Jalan F8",George Town,Pulau Pinang,10450,2022-03-19
16249,Mei Ling,Ong,Female,014-6624745,1992-12-03,mei16249@gmail.com,Silver,"No. 201, Jalan F5",Melaka,Melaka,75250,2022-03-19
16250,Jia Yi,Cheah,Female,014-5901819,1969-03-03,jia16250@gmail.com,Silver,"No. 171, Jalan E20",Shah Alam,Selangor,40160,2022-03-19
16251,Ling Ling,Foo,Female,013-5894822,1979-08-25,ling16251@gmail.com,Bronze,"No. 34, Jalan G19",Shah Alam,Selangor,40160,2022-03-19
16252,Priya,a/p Krishnan,Female,016-4119643,1978-02-18,priya16252@gmail.com,Silver,"No. 161, Jalan A6",Subang Jaya,Selangor,47500,2022-03-19
16253,Shalini,a/p Muniandy,Female,011-3414788,1989-09-13,shalini16253@gmail.com,Bronze,"No. 191, Jalan D14",Puchong,Selangor,47130,2022-03-19
16254,Balqis,binti Osman,Female,019-3518214,1984-11-29,balqis16254@gmail.com,Bronze,"No. 40, Jalan D18",Setapak,Wilayah Persekutuan,53000,2022-03-19
16255,Zulkifli,bin Ismail,Male,011-9801872,1965-02-02,zulkifli16255@gmail.com,Gold,"No. 10, Jalan B10",Setapak,Wilayah Persekutuan,53100,2022-03-19
16256,Shalini,a/p Muniandy,Female,013-7588588,1997-06-23,shalini16256@gmail.com,Bronze,"No. 35, Jalan F8",Wangsa Maju,Wilayah Persekutuan,53300,2022-03-19
16257,Nurin,binti Zainal,Female,013-8167535,1995-09-19,nurin16257@gmail.com,Platinum,"No. 45, Jalan B17",Wangsa Maju,Wilayah Persekutuan,53300,2022-03-19
16258,Aina,binti Rahman,Female,014-6594583,1992-11-17,aina16258@gmail.com,Bronze,"No. 200, Jalan G18",Wangsa Maju,Wilayah Persekutuan,53200,2022-03-19
16259,Jia Yi,Yeoh,Female,012-3464971,1976-03-23,jia16259@gmail.com,Silver,"No. 4, Jalan G2",Setapak,Wilayah Persekutuan,53100,2022-03-19
16260,Chloe,Chin,Female,019-7258967,1974-03-31,chloe16260@gmail.com,Bronze,"No. 23, Jalan B11",Wangsa Maju,Wilayah Persekutuan,53100,2022-03-19
16261,Ravi,a/l Ramasamy,Male,018-4778515,1990-10-09,ravi16261@gmail.com,Silver,"No. 119, Jalan D12",Seremban,Negeri Sembilan,70500,2022-03-19
16262,Suhaila,binti Ismail,Female,017-9814808,1967-07-29,suhaila16262@gmail.com,Bronze,"No. 280, Jalan E20",Ipoh,Perak,31400,2022-03-19
16263,Kok Wai,Lee,Male,018-9660076,1998-08-13,kok16263@gmail.com,Silver,"No. 165, Jalan A16",Kuala Lumpur,Wilayah Persekutuan,59000,2022-03-20
16264,Nur Aina,binti Ahmad,Female,012-1510065,1988-07-26,nur16264@gmail.com,Bronze,"No. 188, Jalan E9",Bukit Jalil,Wilayah Persekutuan,58200,2022-03-20
16265,Balqis,binti Zainal,Female,010-2693185,1981-12-26,balqis16265@gmail.com,Bronze,"No. 185, Jalan B7",Kuala Lumpur,Wilayah Persekutuan,58000,2022-03-20
16266,Nurin,binti Hamid,Female,017-7937250,1971-02-12,nurin16266@gmail.com,Bronze,"No. 68, Jalan A16",Petaling Jaya,Selangor,46200,2022-03-20
16267,Ling Ling,Yap,Female,014-2733533,2003-10-22,ling16267@gmail.com,Bronze,"No. 118, Jalan A8",Petaling Jaya,Selangor,47300,2022-03-20
16268,Vanessa,Goh,Female,013-7744784,1971-12-15,vanessa16268@gmail.com,Bronze,"No. 13, Jalan G18",Petaling Jaya,Selangor,47810,2022-03-20
16269,Nabila,binti Razak,Female,018-6483597,1990-03-11,nabila16269@gmail.com,Gold,"No. 248, Jalan F20",George Town,Pulau Pinang,10000,2022-03-20
16270,Syafiq,bin Hamid,Male,018-7290522,1963-03-30,syafiq16270@gmail.com,Bronze,"No. 15, Jalan E12",Melaka,Melaka,75050,2022-03-20
16271,Zulkifli,bin Rahman,Male,019-5430845,1966-01-03,zulkifli16271@gmail.com,Silver,"No. 283, Jalan D11",Shah Alam,Selangor,40170,2022-03-20
16272,Faizal,bin Rahman,Male,013-7950727,2003-01-17,faizal16272@gmail.com,Bronze,"No. 254, Jalan C12",Shah Alam,Selangor,40170,2022-03-20
16273,Anisa,binti Hassan,Female,014-1483158,2003-05-27,anisa16273@gmail.com,Bronze,"No. 273, Jalan G1",Bukit Jalil,Wilayah Persekutuan,57100,2022-03-20
16274,Yee Ling,Lee,Female,015-1447182,1997-07-11,yee16274@gmail.com,Bronze,"No. 87, Jalan A17",Wangsa Maju,Wilayah Persekutuan,53100,2022-03-20
16275,Yasmin,binti Zainal,Female,017-1862282,1964-07-20,yasmin16275@gmail.com,Gold,"No. 293, Jalan D20",Gombak,Wilayah Persekutuan,68100,2022-03-20
16276,Kevin,Goh,Male,017-1123426,1965-06-11,kevin16276@gmail.com,Bronze,"No. 204, Jalan D18",Kuala Lumpur,Wilayah Persekutuan,55100,2022-03-21
16277,Ling Ling,Tan,Female,015-8493538,1984-05-31,ling16277@gmail.com,Bronze,"No. 59, Jalan F11",Petaling Jaya,Selangor,47810,2022-03-21
16278,Amirul,bin Hassan,Male,019-6575600,1975-12-11,amirul16278@gmail.com,Silver,"No. 250, Jalan E6",Johor Bahru,Johor,81200,2022-03-21
16279,Hafiz,bin Yusof,Male,013-9447740,1978-03-16,hafiz16279@gmail.com,Silver,"No. 88, Jalan D1",George Town,Pulau Pinang,10200,2022-03-21
16280,Mei Ling,Goh,Female,015-9722160,1965-10-16,mei16280@gmail.com,Platinum,"No. 13, Jalan E13",Shah Alam,Selangor,40400,2022-03-21
16281,Rohani,binti Hassan,Female,016-2207374,1982-02-19,rohani16281@gmail.com,Bronze,"No. 279, Jalan C14",Klang,Selangor,41200,2022-03-21
16282,Sze Min,Sim,Female,018-7734314,1986-07-21,sze16282@gmail.com,Gold,"No. 6, Jalan B14",Setapak,Wilayah Persekutuan,53300,2022-03-21
16283,Kevin,Yap,Male,010-4161467,1961-09-14,kevin16283@gmail.com,Silver,"No. 6, Jalan C13",Wangsa Maju,Wilayah Persekutuan,53200,2022-03-21
16284,Xin Yi,Liew,Female,015-3074697,1991-08-04,xin16284@gmail.com,Silver,"No. 133, Jalan E8",Kuala Lumpur,Wilayah Persekutuan,59200,2022-03-22
16285,Aina,binti Razak,Female,012-5134194,1986-06-20,aina16285@gmail.com,Bronze,"No. 189, Jalan G8",Kuala Lumpur,Wilayah Persekutuan,56000,2022-03-22
16286,Mei Ling,Chan,Female,011-8685593,1966-05-23,mei16286@gmail.com,Bronze,"No. 123, Jalan E18",Petaling Jaya,Selangor,47800,2022-03-22
16287,Aina,binti Abdullah,Female,015-3298180,1970-04-28,aina16287@gmail.com,Bronze,"No. 192, Jalan E12",Petaling Jaya,Selangor,47810,2022-03-22
16288,Siti,binti Osman,Female,012-4587608,1962-05-29,siti16288@gmail.com,Gold,"No. 204, Jalan G8",George Town,Pulau Pinang,10250,2022-03-22
16289,Mei Ling,Tan,Female,010-2233484,1978-08-17,mei16289@gmail.com,Silver,"No. 53, Jalan C7",Shah Alam,Selangor,40100,2022-03-22
16290,Suhaila,binti Osman,Female,011-9823548,2003-07-20,suhaila16290@gmail.com,Bronze,"No. 148, Jalan B6",Petaling Jaya,Selangor,46050,2022-03-22
16291,Wei Jie,Lee,Male,018-7453222,1974-12-13,wei16291@gmail.com,Gold,"No. 28, Jalan E4",Setapak,Wilayah Persekutuan,53000,2022-03-22
16292,Rajesh,a/l Ramasamy,Male,017-3876213,1990-11-27,rajesh16292@gmail.com,Bronze,"No. 12, Jalan G16",Wangsa Maju,Wilayah Persekutuan,53200,2022-03-22
16293,Daniel,Cheah,Male,017-3800631,1961-12-08,daniel16293@gmail.com,Silver,"No. 251, Jalan E15",Gombak,Wilayah Persekutuan,68100,2022-03-22
16294,Kai Xin,Ng,Female,019-9131898,2000-05-18,kai16294@gmail.com,Bronze,"No. 165, Jalan F14",George Town,Pulau Pinang,10250,2022-03-23
16295,Yee Ling,Ng,Female,010-1512823,1986-04-25,yee16295@gmail.com,Bronze,"No. 255, Jalan E13",Petaling Jaya,Selangor,46200,2022-03-23
16296,Zhi Wei,Cheah,Male,010-9188225,1997-10-22,zhi16296@gmail.com,Gold,"No. 63, Jalan C20",Johor Bahru,Johor,81300,2022-03-23
16297,Irfan,bin Osman,Male,015-6848645,1984-11-20,irfan16297@gmail.com,Silver,"No. 283, Jalan D3",George Town,Pulau Pinang,10250,2022-03-23
16298,Wan Ying,Chin,Female,014-6870288,1962-08-23,wan16298@gmail.com,Silver,"No. 24, Jalan A1",Puchong,Selangor,47130,2022-03-23
16299,Meena,a/p Krishnan,Female,010-2420183,1973-08-03,meena16299@gmail.com,Silver,"No. 88, Jalan C20",Puchong,Selangor,47130,2022-03-23
16300,Shalini,a/p Subramaniam,Female,019-6971680,1988-03-21,shalini16300@gmail.com,Bronze,"No. 122, Jalan B2",Selayang,Selangor,68100,2022-03-23
16301,Nur Aina,binti Razak,Female,014-9478438,1997-03-10,nur16301@gmail.com,Gold,"No. 250, Jalan E15",Selayang,Selangor,68000,2022-03-23
16302,Zarina,binti Hamid,Female,013-3935566,1975-09-09,zarina16302@gmail.com,Bronze,"No. 28, Jalan F13",Setapak,Wilayah Persekutuan,53300,2022-03-23
16303,Aisyah,binti Abdullah,Female,015-8382911,1987-02-14,aisyah16303@gmail.com,Gold,"No. 145, Jalan F17",Wangsa Maju,Wilayah Persekutuan,53100,2022-03-23
16304,Ling Ling,Lee,Female,012-6877598,1966-09-21,ling16304@gmail.com,Silver,"No. 71, Jalan E18",Kuala Lumpur,Wilayah Persekutuan,58000,2022-03-24
16305,Kai Xin,Wong,Female,011-7668665,2002-09-20,kai16305@gmail.com,Gold,"No. 231, Jalan E20",Wangsa Maju,Wilayah Persekutuan,53100,2022-03-24
16306,Hafiz,bin Hamid,Male,016-8923790,1968-06-09,hafiz16306@gmail.com,Bronze,"No. 158, Jalan C4",Kuala Lumpur,Wilayah Persekutuan,58000,2022-03-24
16307,Anjali,a/p Krishnan,Female,015-6907597,1961-03-15,anjali16307@gmail.com,Bronze,"No. 265, Jalan E13",Setapak,Wilayah Persekutuan,53300,2022-03-24
16308,Zarina,binti Ismail,Female,010-1886957,1962-11-28,zarina16308@gmail.com,Bronze,"No. 27, Jalan G20",Subang Jaya,Selangor,47600,2022-03-24
16309,Syafiq,bin Razak,Male,013-4732633,1967-11-04,syafiq16309@gmail.com,Silver,"No. 289, Jalan A17",Petaling Jaya,Selangor,46300,2022-03-24
16310,Mei Ling,Sim,Female,012-4498010,1979-03-07,mei16310@gmail.com,Bronze,"No. 190, Jalan C19",Subang Jaya,Selangor,47630,2022-03-24
16311,Adam,bin Abdullah,Male,014-4386565,1997-01-29,adam16311@gmail.com,Bronze,"No. 250, Jalan E1",George Town,Pulau Pinang,10050,2022-03-24
16312,Meena,a/p Muniandy,Female,013-5642011,1997-01-07,meena16312@gmail.com,Gold,"No. 226, Jalan F10",George Town,Pulau Pinang,10250,2022-03-24
16313,Nurul Huda,binti Abdullah,Female,019-5501399,1969-03-18,nurul16313@gmail.com,Gold,"No. 181, Jalan B12",Shah Alam,Selangor,40160,2022-03-24
16314,Amirul,bin Yusof,Male,010-3401807,1998-12-15,amirul16314@gmail.com,Bronze,"No. 9, Jalan B11",Subang Jaya,Selangor,47610,2022-03-24
16315,Nur Aina,binti Hamid,Female,018-3695649,1975-06-21,nur16315@gmail.com,Bronze,"No. 41, Jalan F2",Klang,Selangor,41150,2022-03-24
16316,Siti,binti Abdullah,Female,019-2080966,1964-05-08,siti16316@gmail.com,Bronze,"No. 131, Jalan A14",Shah Alam,Selangor,40100,2022-03-24
16317,Hannah,binti Rahman,Female,010-9921451,1972-06-08,hannah16317@gmail.com,Silver,"No. 161, Jalan E13",Selayang,Selangor,68100,2022-03-24
16318,Adam,bin Yusof,Male,019-8704326,1983-06-27,adam16318@gmail.com,Platinum,"No. 282, Jalan E18",Gombak,Wilayah Persekutuan,68100,2022-03-24
16319,Nur Aina,binti Hamid,Female,011-9935625,1993-01-20,nur16319@gmail.com,Silver,"No. 284, Jalan G14",Ipoh,Perak,30200,2022-03-24
16320,Hui Min,Chua,Female,016-2601339,1999-10-28,hui16320@gmail.com,Silver,"No. 225, Jalan E8",Ipoh,Perak,30100,2022-03-24
16321,Hannah,binti Razak,Female,013-7060401,1982-11-11,hannah16321@gmail.com,Gold,"No. 214, Jalan A15",Kuala Lumpur,Wilayah Persekutuan,56000,2022-03-25
16322,Zheng Yang,Wong,Male,015-6617081,1995-10-08,zheng16322@gmail.com,Silver,"No. 143, Jalan E18",Kuala Lumpur,Wilayah Persekutuan,58000,2022-03-25
16323,Jasmine,Khoo,Female,016-6888560,1972-01-02,jasmine16323@gmail.com,Bronze,"No. 135, Jalan F16",Wangsa Maju,Wilayah Persekutuan,53300,2022-03-25
16324,Suhaila,binti Rahman,Female,016-3376831,1964-08-08,suhaila16324@gmail.com,Bronze,"No. 226, Jalan E12",Petaling Jaya,Selangor,46000,2022-03-25
16325,Hafiz,bin Rahman,Male,014-1338931,1991-11-13,hafiz16325@gmail.com,Silver,"No. 159, Jalan G13",Johor Bahru,Johor,80100,2022-03-25
16326,Nurul Huda,binti Zainal,Female,013-3562788,1993-01-18,nurul16326@gmail.com,Silver,"No. 206, Jalan E1",Johor Bahru,Johor,80000,2022-03-25
16327,Nurul Huda,binti Ismail,Female,016-4915053,1961-12-09,nurul16327@gmail.com,Silver,"No. 247, Jalan B3",George Town,Pulau Pinang,10350,2022-03-25
16328,Yee Ling,Ng,Female,010-3962837,2002-07-20,yee16328@gmail.com,Bronze,"No. 139, Jalan G5",George Town,Pulau Pinang,10250,2022-03-25
16329,Hui Min,Lim,Female,014-7203937,1988-07-12,hui16329@gmail.com,Silver,"No. 16, Jalan C1",George Town,Pulau Pinang,10200,2022-03-25
16330,Michelle,Loh,Female,019-8554626,1969-07-17,michelle16330@gmail.com,Silver,"No. 280, Jalan C12",Melaka,Melaka,75000,2022-03-25
16331,Aina,binti Hassan,Female,015-3641140,1972-12-02,aina16331@gmail.com,Gold,"No. 56, Jalan C2",Shah Alam,Selangor,40400,2022-03-25
16332,Siti,binti Ahmad,Female,012-8397708,2000-05-02,siti16332@gmail.com,Bronze,"No. 210, Jalan D5",Subang Jaya,Selangor,47650,2022-03-25
16333,Nurin,binti Ismail,Female,018-8408114,1970-07-03,nurin16333@gmail.com,Bronze,"No. 236, Jalan E2",Subang Jaya,Selangor,47500,2022-03-25
16334,Suresh,a/l Ramasamy,Male,015-5318624,1983-12-07,suresh16334@gmail.com,Silver,"No. 79, Jalan A19",Bukit Jalil,Wilayah Persekutuan,58200,2022-03-25
16335,Nadia,binti Zainal,Female,011-4508157,1994-10-08,nadia16335@gmail.com,Gold,"No. 18, Jalan E17",Kuala Lumpur,Wilayah Persekutuan,59200,2022-03-25
16336,Lakshmi,a/p Rajan,Female,012-5663740,1971-06-10,lakshmi16336@gmail.com,Silver,"No. 213, Jalan A5",Wangsa Maju,Wilayah Persekutuan,53100,2022-03-25
16337,Shalini,a/p Maniam,Female,011-8341252,1985-01-07,shalini16337@gmail.com,Silver,"No. 217, Jalan A7",Wangsa Maju,Wilayah Persekutuan,53100,2022-03-25
16338,Vanessa,Lim,Female,016-7713686,1985-09-19,vanessa16338@gmail.com,Bronze,"No. 105, Jalan D3",Gombak,Wilayah Persekutuan,68100,2022-03-25
16339,Alia,binti Ahmad,Female,013-4358332,1971-08-05,alia16339@gmail.com,Silver,"No. 5, Jalan B20",Gombak,Wilayah Persekutuan,53100,2022-03-25
16340,Rachel,Chin,Female,016-6326938,1999-09-06,rachel16340@gmail.com,Bronze,"No. 264, Jalan F17",Ipoh,Perak,30020,2022-03-25
16341,Lakshmi,a/p Subramaniam,Female,011-2659146,2002-11-16,lakshmi16341@gmail.com,Bronze,"No. 262, Jalan F3",Kuala Lumpur,Wilayah Persekutuan,58000,2022-03-26
16342,Hui Min,Sim,Female,014-9503926,1984-07-28,hui16342@gmail.com,Silver,"No. 161, Jalan E5",Bukit Jalil,Wilayah Persekutuan,57100,2022-03-26
16343,Wan Ying,Goh,Female,018-6845682,1984-12-25,wan16343@gmail.com,Gold,"No. 110, Jalan A18",Kuala Lumpur,Wilayah Persekutuan,55100,2022-03-26
16344,Divya,a/p Subramaniam,Female,013-8883764,1974-10-24,divya16344@gmail.com,Gold,"No. 74, Jalan G1",Petaling Jaya,Selangor,47300,2022-03-26
